w,DC,pitch,k
472.71527,0.5781777,490.3197,7976770.5
481.00037,0.56677616,489.0713,7959256.0
438.88678,0.8032468,447.73065,7965935.0
440.432,0.79674405,447.82193,7980585.0
471.94003,0.56611013,495.53296,7967800.5
473.7435,0.5754074,486.9517,7992846.5
486.48047,0.58072037,478.99286,7974882.0
466.55264,0.7448839,445.22418,7976670.0
478.53583,0.566673,489.52057,7962215.5
442.15097,0.53583366,514.2932,8014298.0
460.33582,0.75167537,446.21317,7976293.0
469.7281,0.7510675,440.68738,7973969.0
471.96695,0.5746857,484.79004,7964767.0
452.8918,0.76546204,448.5589,7961330.0
431.636,0.81839293,449.41193,7967624.0
468.42862,0.7397882,444.19208,7977003.5
469.0327,0.56947416,491.0456,7978741.5
475.283,0.5820899,485.8634,7996450.0
438.05154,0.794403,451.7291,7973846.0
481.30124,0.58168894,484.09836,7956466.0
467.8998,0.7553492,441.43518,7959624.0
475.70746,0.5732665,489.70306,7968411.0
475.0057,0.5782941,487.5641,7974308.5
440.95157,0.7982744,445.63593,7957888.5
464.44537,0.39581183,483.27368,6938503.5
457.62207,0.42718893,474.94635,6908675.0
476.71063,0.39574885,478.95325,6955431.0
463.5609,0.43477365,469.95285,6899193.0
553.50006,0.48816288,390.0531,6903831.0
502.9179,0.46193105,439.575,6900784.0
481.73236,0.50492716,437.1075,6899429.5
452.74368,0.44725174,471.23492,6896713.5
485.6909,0.45546952,451.32883,6923080.5
450.3084,0.4841591,463.52734,6903447.5
469.47253,0.4422553,463.9065,6898786.5
446.21002,0.48216295,467.14276,6908928.0
383.14633,0.47025236,505.08936,6904187.0
458.16833,0.4230273,476.4051,6904479.0
439.0711,0.48843405,470.14615,6911138.5
454.59256,0.42964265,476.7206,6925418.5
431.33395,0.41396707,493.14087,6904305.0
415.76144,0.45439437,491.281,6930041.0
495.9654,0.4476928,448.23938,6897743.0
397.63672,0.50917286,486.5658,6909993.0
492.63467,0.42253375,458.7611,6897992.5
406.74216,0.5085799,482.87442,6902986.5
504.52032,0.5065737,421.01688,6904312.0
513.27704,0.41952172,449.9219,6903713.5
379.87643,0.47178158,506.34164,6906501.5
491.7203,0.49746338,432.9711,6895949.5
483.2488,0.4834931,442.98874,6905815.5
451.7267,0.47670686,464.64645,6897965.0
473.40436,0.44487354,461.29913,6909240.0
519.7926,0.4137986,449.0468,6898316.5
490.72192,0.50032496,432.8408,6915803.5
415.41562,0.50799274,478.3276,6916265.5
467.42896,0.37996522,489.50443,6971697.0
463.5701,0.38495028,487.66727,6920530.0
514.7843,0.37383622,470.66058,6933644.0
513.74207,0.4767654,427.81778,6914707.0
461.10443,0.5800249,424.98108,6896707.0
437.75623,0.41445228,489.48575,6900012.0
501.57883,0.43778542,448.4674,6898062.5
432.261,0.49628633,470.88016,6908496.5
554.7938,0.50234574,384.97507,6940275.0
438.21484,0.49056104,469.34888,6903902.0
429.3644,0.5003427,472.4862,6917223.0
503.10373,0.42915246,451.5141,6903579.5
427.10266,0.47255477,479.49216,6896653.5
525.3692,0.45362633,430.82196,6908805.0
476.50073,0.43726677,462.23203,6896445.0
493.5265,0.48553348,437.35944,6919348.0
469.4419,0.4212437,472.86557,6939665.5
517.09735,0.49427268,417.59695,6902150.0
573.61835,0.49712425,372.9225,6962675.5
420.54773,0.6206062,457.00067,6898832.5
449.7296,0.48271048,464.64603,6904699.5
442.81027,0.46539083,472.93613,6914203.5
475.6451,0.4746156,449.85828,6903881.5
431.97836,0.46411845,479.01465,6901271.0
464.66882,0.3708482,491.99408,6898062.5
450.96527,0.42286325,480.2124,6930202.0
543.001,0.49165604,399.36063,6909391.0
522.9418,0.4070641,450.94586,6912807.0
489.5824,0.48685497,438.6074,6903261.0
492.90073,0.42982468,455.81912,6911516.0
405.10312,0.4589997,494.97086,6905150.5
545.7203,0.47547537,406.6993,6906283.5
487.5682,0.43014002,458.4977,6898954.0
487.19482,0.38208908,477.17047,6898758.0
506.31973,0.47112945,434.1557,6901906.5
494.5979,0.37728786,476.39825,6906963.5
456.53864,0.40911105,482.43066,6927620.5
437.389,0.43555146,483.29068,6901279.5
450.47665,0.4310528,478.78003,6932911.0
487.0124,0.43183184,458.15872,6903489.0
502.896,0.4761399,434.5626,6905055.0
578.3487,0.3320981,463.76666,6904805.0
533.8262,0.4519188,427.0832,6900711.5
455.8518,0.7960792,425.98154,6899196.0
522.3307,0.37632814,466.68503,6945227.5
512.1592,0.36505225,476.2008,6958271.0
535.05237,0.45671016,424.8087,6901227.0
508.51193,0.42225584,451.67987,6909333.0
462.45053,0.4124492,478.65613,6919161.5
483.0643,0.46000925,450.96448,6899531.0
518.41766,0.4625567,430.88004,6913316.0
407.04254,0.5181982,481.01498,6904382.0
448.43478,0.43735364,476.9806,6916588.5
462.44116,0.49450678,454.41602,6909217.5
481.17685,0.46744812,449.7222,6896355.5
400.06885,0.46642962,496.0061,6902437.5
423.88065,0.45601088,486.95767,6938243.5
531.30914,0.48001045,414.98862,6901707.0
503.56107,0.48127717,431.51898,6911375.5
510.55182,0.5174102,408.1516,6894603.0
497.24564,0.52222866,419.3549,6912833.5
513.0779,0.49870217,419.06448,6910613.5
481.19934,0.4429161,456.9289,6906546.0
480.98145,0.4720522,448.24652,6895689.0
454.76944,0.49105904,460.0218,6921387.5
444.40802,0.43136576,481.37344,6926579.0
553.9842,0.49980253,391.20346,6959833.5
426.56543,0.5044493,473.92047,6916549.5
441.24838,0.4087883,489.51062,6903869.5
412.8781,0.5068819,480.62512,6916879.0
511.7223,0.4098546,454.72195,6899871.0
430.49203,0.76049393,438.45395,6901171.5
473.84732,0.382967,483.5476,6897104.5
489.6127,0.5302822,420.54468,6896721.5
567.2005,0.5033688,351.13068,6897773.0
470.3023,0.3981637,479.73013,6924500.5
505.6691,0.51135623,418.99,6921328.0
454.13828,0.47636357,462.95883,6903093.0
387.29465,0.6709815,490.6385,7397288.5
527.73566,0.4868593,450.38284,7406232.5
445.22214,0.6048806,461.55997,7398706.0
505.7789,0.5362754,446.50156,7401101.0
473.64667,0.5186854,448.2502,7140695.0
442.51895,0.44606194,483.17035,7118573.0
476.42255,0.45556948,461.79883,7121031.5
446.39365,0.48248217,467.97983,7121812.0
481.28036,0.5054659,444.88336,7128322.0
469.81287,0.45106256,466.7569,7125437.5
481.29733,0.44848475,460.83078,7122522.5
455.53964,0.48640966,463.09665,7127999.5
495.3536,0.47300547,441.83118,7122450.5
478.5916,0.50547445,443.5985,7126002.0
473.38342,0.54624605,439.3781,7130618.5
519.105,0.4271935,448.31296,7116230.0
481.37054,0.5040275,443.10437,7116845.0
469.7256,0.5127751,451.15274,7143492.5
484.272,0.51357025,436.3555,7116394.5
434.34814,0.47537464,478.79446,7130281.5
467.67303,0.5018011,455.2481,7140121.5
536.39215,0.3933352,454.53204,7122219.0
511.20688,0.4484934,442.8954,7137301.5
467.50613,0.45200676,467.17017,7131976.5
452.26654,0.4885182,464.84985,7126346.0
441.4408,0.46228284,479.6714,7124174.0
498.1092,0.46779722,442.69162,7125772.5
484.01352,0.48360202,446.65808,7123114.0
530.5086,0.5510998,392.00494,7139159.5
466.4798,0.42312363,477.47464,7147850.0
481.03772,0.5224148,439.8103,7129670.5
444.76767,0.46939877,474.67828,7134745.5
476.77863,0.5061776,445.1988,7131904.0
497.59348,0.49863517,431.43555,7121233.0
472.07632,0.42147002,475.31375,7125942.5
440.60492,0.48395634,474.2533,7137675.0
559.78394,0.51952815,383.69092,7131974.0
482.07587,0.45041814,460.96436,7134601.5
494.19843,0.5211246,427.1737,7120348.5
481.1652,0.5427425,431.06906,7119828.0
516.13824,0.43207204,447.63168,7121530.0
449.4792,0.39877972,494.56937,7119666.0
443.2231,0.4610185,477.46732,7126897.0
441.6302,0.49713182,470.537,7140018.0
468.0686,0.42445436,476.18497,7130835.0
481.49872,0.50439304,441.865,7121273.0
438.31754,0.46954998,477.58496,7123452.0
439.76328,0.47014397,478.4316,7129040.0
474.15198,0.48431128,452.5166,7123483.5
484.37433,0.48791638,443.56924,7127521.5
472.9639,0.5536145,438.0353,7128854.5
444.6656,0.50913566,464.2649,7128919.5
487.49234,0.58418006,413.0851,7120096.0
469.33533,0.45510456,466.41006,7136363.0
488.06738,0.48049587,446.13208,7145150.5
592.5473,0.49733907,451.587,6895449.0
569.3433,0.5204392,440.2802,6871052.5
575.8564,0.48016992,448.8033,6844888.5
576.8764,0.4918422,447.34705,6862108.0
617.9711,0.4714055,437.3318,6877614.0
523.8614,0.48214605,477.59387,6868417.5
553.51697,0.46514642,467.24484,6864324.5
644.7558,0.4829151,413.77454,6879759.0
565.49677,0.50144106,444.62036,6856250.0
583.63934,0.46228057,452.56665,6862961.0
637.326,0.4792854,416.1268,6867892.5
594.1709,0.49725285,448.91318,6897774.5
588.26447,0.50022584,447.05118,6897302.0
509.38742,0.46418303,461.4031,6987098.5
520.9548,0.61850405,384.44232,7003709.5
507.8254,0.52354294,450.01974,6981292.0
475.87213,0.32457677,516.297,6971886.5
546.6597,0.54235554,423.39835,7011974.0
552.13324,0.5795779,362.49274,6972997.0
499.51367,0.50961286,456.90643,6992441.5
556.3476,0.56000805,392.33716,6984640.0
540.07776,0.4390456,455.73697,6967592.5
582.292,0.5737007,301.51337,6967958.0
547.80023,0.35996532,480.27005,6983573.0
540.16364,0.5946357,369.6281,6985227.0
531.0667,0.36941767,482.76712,6979681.5
465.49954,0.33466622,516.4979,6998621.5
607.50287,0.54079366,328.7729,6978985.0
479.9326,0.6930186,452.81345,6968525.0
513.84314,0.4099227,474.78305,6968868.5
520.8975,0.44501817,460.93646,6975508.0
556.3211,0.4437503,447.71902,6973814.5
543.7982,0.50332,432.00894,6977353.0
526.7775,0.60796374,372.76904,6977687.5
569.7952,0.5073089,414.40976,6966440.0
540.2958,0.42109764,462.38092,6979321.5
552.8453,0.5246579,420.61313,6989832.5
498.42545,0.6570129,386.85583,7025011.5
532.57806,0.54529804,430.42413,7001643.0
527.7469,0.44113514,460.32678,6981529.5
491.70523,0.6649859,386.3999,7023114.0
570.8567,0.49898303,418.0814,6973674.0
496.9552,0.48152488,463.09402,6987981.5
636.19586,0.5033324,387.32468,7049207.5
513.4217,0.41307527,474.25494,6969403.0
550.0744,0.41427788,460.20563,6974318.0
510.84134,0.55388385,440.06628,6980998.5
553.6113,0.3467033,449.1041,6914305.0
489.7515,0.31262156,483.08386,6912187.0
505.67502,0.29525596,484.89957,6916580.5
566.52576,0.3920755,424.31866,6926841.0
547.4624,0.4696074,388.09744,6971787.5
552.5442,0.47478166,376.33325,6963682.5
547.18524,0.45727575,387.68085,6906387.0
556.47,0.4716764,377.9479,6966175.5
458.59866,0.75893295,425.35043,6906729.0
583.4621,0.33844566,446.95923,6934302.0
463.53387,0.32748696,487.25418,6908693.5
545.7638,0.4757282,374.41925,6927263.5
572.43097,0.40461978,413.77252,6916740.0
524.95416,0.47167978,393.82397,6907850.5
499.9482,0.28501666,491.20648,6905274.5
485.2235,0.31094682,485.6731,6921820.5
592.03485,0.31071445,457.0708,6908931.5
546.07983,0.46864465,386.07425,6953774.5
536.95,0.5042189,329.69315,6901226.5
567.47784,0.34838346,445.6426,6919777.5
479.92917,0.31623638,485.11856,6900918.5
439.98956,0.7594813,429.00574,6920064.0
560.50867,0.41625804,410.1093,6903856.0
592.492,0.45095053,344.68936,6924299.5
459.5044,0.31868687,492.65433,6922143.0
449.18878,0.7170608,435.63654,6920536.5
469.2091,0.72035897,431.1386,6910484.0
465.0253,0.73182696,430.28046,6945639.0
542.4515,0.44940528,397.9833,6906457.0
446.3442,0.7501441,429.10788,6924968.5
574.1303,0.35781327,440.99057,6914861.5
470.44427,0.30704167,492.3024,6905576.0
568.82684,0.29446638,468.18665,6905907.0
588.3939,0.34815624,437.87973,6909188.0
480.69467,0.3065408,488.2429,6902877.0
571.45746,0.63085246,394.1009,7277442.5
568.9808,0.59621423,377.76288,7210389.0
489.7511,0.70627457,377.18372,7218719.5
535.30457,0.6540187,374.59598,7245113.0
611.36176,0.5808938,339.3934,7223537.5
524.69507,0.4568716,461.59506,7236132.5
507.6944,0.45866302,467.56195,7216632.5
626.8382,0.5555269,353.2744,7216289.5
520.259,0.54082984,444.45267,7212309.5
524.1124,0.4452914,464.26358,7216716.0
548.9413,0.6314569,371.10626,7228645.5
535.9669,0.41823962,467.54373,7210955.5
616.49365,0.5308146,395.62326,7213365.0
563.84753,0.557394,418.62085,7214894.5
512.8624,0.45868266,465.29886,7210003.0
569.77325,0.55633354,416.2323,7213755.0
510.3068,0.68075913,366.56805,7223887.0
547.0446,0.63341093,368.91132,7224684.5
533.7494,0.56842905,436.74863,7213147.0
595.50134,0.5898118,342.1227,7220711.0
528.70856,0.44740897,461.9316,7212847.5
551.32794,0.6294124,380.70636,7229559.5
535.24146,0.43522748,462.65564,7211081.0
551.4522,0.5658841,426.10516,7226712.0
555.95166,0.5920065,434.96478,7214536.0
510.7722,0.56733304,449.43152,7222621.5
550.84564,0.6300675,386.33966,7247909.5
583.51056,0.6979899,345.4225,7431842.5
533.8017,0.43770316,479.72263,6899977.5
644.5341,0.48145744,417.80783,6930382.0
562.1202,0.5827048,484.69803,6869044.5
569.7112,0.48425993,451.7769,6870660.0
517.54004,0.45479187,483.27942,6910181.5
638.42505,0.5263014,356.66824,6872720.0
555.4016,0.5773519,488.8469,6865036.5
534.1642,0.40811116,489.28604,6889679.0
634.83307,0.4669521,426.9649,6889251.5
523.7255,0.43389934,485.13837,6898871.5
481.36377,0.596338,436.3894,7935503.0
505.137,0.38224515,504.69193,6676300.0
493.66345,0.5032256,487.4467,6740583.0
504.33548,0.44488037,485.83682,6708301.0
540.5073,0.5494712,505.14407,6712984.0
541.16235,0.58014154,496.03394,6673184.5
635.74,0.4327963,429.0283,6723143.0
497.66458,0.7224325,457.83127,6661264.0
548.7745,0.50518584,450.13968,6728022.0
520.07825,0.43007565,483.2156,6712759.5
561.2346,0.47310445,449.47525,6697732.0
548.30994,0.49759147,448.9671,6698149.5
503.4784,0.47997332,481.6254,6735887.0
501.153,0.4699308,481.23434,6668400.0
513.7054,0.43576,484.11816,6712357.5
493.70438,0.40404487,501.55136,6670017.0
581.04974,0.4460633,449.64188,6690462.0
529.0262,0.55031365,422.9661,6661699.5
535.32556,0.53519285,431.71185,6675017.0
545.3932,0.40174598,484.51047,6730107.0
527.5397,0.5490855,429.12396,6665936.0
534.00336,0.3936849,489.74023,6677138.5
537.07855,0.45946184,468.9151,6710202.5
499.12347,0.46775174,484.36337,6721372.0
514.09283,0.46937922,476.4793,6701453.5
548.4969,0.5005872,438.45624,6667231.0
457.3032,0.6478321,450.72025,7672209.0
405.64526,0.7002662,478.4191,7678927.0
410.54504,0.7275853,466.52103,7670845.0
431.28528,0.6676653,465.1932,7678155.5
410.44287,0.7240073,466.09058,7674140.0
417.73376,0.6863357,472.63507,7675237.5
412.89075,0.68567544,474.44177,7679068.0
404.75723,0.69668347,479.6025,7672301.5
396.28012,0.72437185,478.9223,7671051.0
394.91183,0.7150754,481.53226,7675604.0
418.54,0.708715,464.7817,7671714.0
462.50204,0.6506161,446.2319,7669225.5
400.6864,0.7025047,481.08636,7670958.5
463.83344,0.6228924,457.42126,7680152.0
407.6954,0.73035043,466.73032,7669749.0
403.73047,0.7109119,476.21872,7685192.5
430.90936,0.659637,467.97644,7673011.5
392.42154,0.71869975,483.99805,7684426.5
421.6146,0.68404686,469.8861,7673141.5
389.68497,0.7355616,480.9375,7679571.0
415.68472,0.5603344,497.90247,7690244.5
400.89636,0.71539485,478.22827,7673551.0
401.88,0.70379746,480.3831,7670963.5
403.71765,0.7230177,473.62112,7676865.0
390.46497,0.7351915,480.90512,7673801.0
421.3953,0.68180245,470.32297,7672271.5
423.24606,0.5161805,498.324,7670362.0
405.396,0.6989638,479.0337,7675000.0
424.20398,0.53302634,495.09796,7679088.5
390.2851,0.72142285,483.33795,7685386.0
411.50504,0.7017224,473.8956,7670461.0
498.73596,0.72931296,431.59195,8081284.0
478.2228,0.7586764,435.52087,8081406.0
472.54828,0.779492,431.4954,8085973.5
497.00302,0.7327799,430.71536,8082681.5
494.1732,0.7318064,432.5328,8092057.0
499.277,0.73350966,429.4512,8082675.0
480.7093,0.76430494,431.8373,8088402.5
491.0557,0.7290596,434.79425,8081808.5
477.58096,0.75507337,434.69675,8082419.5
431.13098,0.8409415,444.07526,8089082.5
480.3225,0.75638074,434.40723,8086346.5
488.69305,0.7318249,436.84573,8080373.0
429.0655,0.84876037,440.1358,8088520.0
485.98325,0.74744016,434.22684,8089802.0
489.74222,0.73887104,431.29623,8082411.5
499.60742,0.7544756,422.7001,8086274.5
478.46008,0.7623137,434.23718,8091325.0
485.2168,0.76003975,430.3788,8083396.5
505.24835,0.72649306,427.8999,8083358.0
486.76166,0.75615805,430.7895,8081527.0
480.1978,0.7553984,433.90213,8087252.5
488.9894,0.7310873,436.59665,8083861.5
474.57797,0.7494412,437.27496,8080466.0
484.61514,0.7326257,438.36264,8089626.0
475.02707,0.7617283,434.77704,8083945.0
483.86987,0.75820607,430.29642,8081440.5
491.7925,0.74825734,429.1575,8084040.0
637.7358,0.48394844,415.1027,6997506.5
456.35693,0.6773684,469.0432,6968648.0
563.6581,0.5800779,480.64468,6974283.5
547.45496,0.4369313,476.48642,6970220.5
556.99146,0.58935493,478.70673,6972985.0
647.2383,0.48498246,405.9941,7139925.5
477.33762,0.4830314,475.44382,7118128.0
434.44968,0.4065896,512.6099,7124757.0
516.9435,0.443805,467.1045,7116065.5
597.85944,0.57277465,352.70242,7124142.5
410.39722,0.43791595,525.2154,7133817.5
536.63855,0.6500761,377.6339,7185250.0
511.70422,0.44486055,470.1496,7126400.0
496.92865,0.4580857,473.66602,7123293.5
508.5064,0.35432968,499.02603,7125273.0
485.47186,0.47176936,474.10516,7125952.0
502.32907,0.44458863,474.34058,7129954.5
483.62683,0.34098077,513.35156,7138555.0
481.0053,0.35230872,510.2195,7129931.5
502.5142,0.56639,457.60544,7151589.5
508.99435,0.46842855,466.69186,7116732.0
550.3892,0.6437242,390.58063,7172099.0
630.58215,0.55812496,309.89368,7131638.5
494.07196,0.4692733,473.94666,7130450.0
511.05154,0.6737944,372.45566,7157610.0
512.6797,0.35056636,499.19638,7119859.0
550.8944,0.5669324,426.6115,7135545.5
529.88074,0.6467552,370.48703,7152647.5
499.70975,0.45693907,471.82764,7115130.5
498.80225,0.4495899,474.6262,7137174.5
480.40945,0.47641867,476.52078,7130321.0
490.5153,0.46858963,472.6004,7130162.0
488.94348,0.47513172,471.49536,7116178.0
483.6587,0.47959492,473.8338,7132785.5
475.6274,0.48772436,476.12698,7130384.5
583.3546,0.5431354,404.77573,7118813.5
524.7014,0.43522274,468.4031,7112295.0
560.0638,0.6057572,382.62292,7152190.5
589.52856,0.55584955,390.69873,7136789.0
554.96967,0.6076543,369.72055,7118697.5
539.54407,0.42822462,463.0933,7115990.0
488.47852,0.3178461,517.7332,7124530.0
537.6566,0.57325625,435.54712,7128603.5
499.65967,0.46580774,469.59753,7129299.0
496.1199,0.45448947,474.7043,7121891.0
490.55026,0.4590278,474.8573,7125555.5
501.92166,0.47259417,467.12296,7132835.0
504.9573,0.35695836,500.19028,7116867.0
580.7824,0.5369562,413.2906,7147118.5
509.95663,0.4501729,469.64624,7118296.0
506.19897,0.44826093,471.6294,7120875.0
516.71234,0.45545363,465.73178,7119338.0
517.2903,0.56050503,449.03912,7144141.0
548.9002,0.56320125,427.7698,7143899.0
491.49695,0.32124397,517.4297,7122479.0
482.29984,0.48315248,473.2035,7117165.0
533.6286,0.39850244,474.43622,7112992.0
489.04718,0.47264534,474.02936,7119806.5
572.66614,0.55955863,414.53018,7152947.5
503.41135,0.46735713,467.13684,7128648.0
528.0717,0.64551526,359.64923,7129975.0
560.7349,0.61259437,379.37238,7165111.5
428.05002,0.40971747,518.3689,7120333.0
571.6578,0.5962593,361.37982,7132619.5
479.20877,0.47833693,475.38733,7118780.5
528.4075,0.6651879,381.37576,7175799.0
491.81186,0.45604524,475.94916,7122397.5
483.3464,0.47461152,475.55133,7137805.5
516.4181,0.4509308,468.02383,7113952.5
499.96594,0.4503318,474.6227,7130417.5
542.9777,0.5818919,454.564,7124193.0
511.75745,0.6734172,370.458,7155944.0
503.90652,0.44770905,474.11075,7123600.0
516.96985,0.5486913,448.18033,7144332.5
494.273,0.32441574,515.23254,7133647.5
566.5814,0.60055506,378.8138,7154807.0
575.75964,0.60217303,364.52234,7171399.5
501.64224,0.46566433,469.44986,7128827.5
561.799,0.5530608,422.62497,7139865.5
509.34686,0.33072218,507.36658,7135090.5
404.52472,0.43387693,523.3129,7117891.5
553.5139,0.5853644,432.34293,7151976.0
583.4951,0.56638473,387.089,7128652.0
524.94464,0.4496029,464.0852,7117310.5
412.02722,0.59593546,464.0331,6762313.0
430.67023,0.58587575,445.50748,6768978.5
494.18686,0.42463416,451.28683,6778378.5
473.11554,0.42787063,461.49664,6786250.5
403.2953,0.45439765,490.66672,6767999.5
478.36493,0.44646475,450.2092,6761575.0
414.84058,0.45717382,483.89877,6760481.5
482.32547,0.34868792,488.95654,6826712.5
523.26154,0.47967246,396.1682,6759159.5
494.55762,0.39670783,460.85486,6766877.0
433.26462,0.45795083,473.78888,6776020.5
430.68402,0.49102744,466.19888,6758463.0
422.65094,0.7483113,444.86044,6768735.5
476.08136,0.46680912,442.73425,6760371.5
505.3691,0.4135362,448.88898,6763523.0
397.27866,0.4544504,493.56827,6759787.5
461.1112,0.77533853,430.21387,6765018.5
